subj_idx,RC,rt,MC,LT,JP,AD,Volume,response
9,M,0.477666376227717,4,Y,L,34,67,1
9,M,0.528680106961474,1,W,L,80,90,1
9,M,0.480090737012688,1,Y,R,80,90,1
9,M,0.552821861010671,5,W,R,80,90,1
9,M,0.462935432502491,1,Y,R,80,90,1
9,M,0.519896643932043,4,Y,L,34,67,1
9,M,0.527237027911724,2,Y,R,34,67,1
9,M,0.506926358802048,5,Y,L,80,90,1
9,M,0.590617732776991,4,W,R,34,67,1
9,M,0.854323528528766,1,W,L,80,90,1
9,M,0.854913920019499,2,W,L,34,67,1
9,M,0.405644923835098,5,Y,L,80,90,1
9,M,0.445132950755578,1,Y,R,80,90,1
9,M,0.671596009974564,1,Y,R,80,90,1
9,M,0.645580626745868,5,Y,L,80,90,1
9,M,0.611733617763093,5,Y,L,80,90,1
9,M,0.492976895111497,1,W,L,80,90,1
9,M,0.54596701018545,1,Y,R,80,90,1
9,M,0.518612504882185,1,W,L,80,90,1
9,M,0.921462908992908,5,Y,L,80,90,1
9,M,0.58955112219428,1,W,L,80,90,1
9,M,0.469685124538046,2,W,L,34,67,1
9,M,0.562775891596175,5,W,R,80,90,1
9,M,0.528403689570951,4,Y,L,34,67,1
9,M,0.368560826848807,5,W,R,80,90,1
9,M,0.419463690172051,1,W,L,80,90,1
9,M,0.486614788330371,2,W,L,34,67,1
9,M,0.592336928762052,4,W,R,34,67,1
9,M,0.869745215274634,2,W,L,34,67,1
9,M,0.474094282366423,1,Y,R,80,90,1
9,M,0.520351230357846,4,Y,L,34,67,1
9,M,0.712806838325378,1,Y,R,80,90,1
10,M,0.652887960820863,4,Y,R,34,33,0
10,M,0.891663311600496,1,Y,R,80,90,1
10,M,0.769843463630082,2,Y,R,34,67,1
10,M,0.652695370008701,5,Y,L,80,90,1
10,M,0.886452543340511,4,Y,L,34,67,1
10,M,0.62522308686107,1,Y,R,80,90,1
10,M,0.886482588708986,5,Y,R,80,10,0
10,M,0.83041041973388,5,W,R,80,90,1
10,M,1.47742481146543,2,W,R,34,33,0
10,M,0.675482077937659,4,Y,L,34,67,1
10,M,0.973560075714431,4,W,R,34,67,1
10,M,1.2797821710783,1,W,L,80,90,1
10,M,0.894524532043306,5,W,L,80,10,0
10,M,0.936349187272754,2,Y,L,34,33,0
10,M,0.613551663011094,1,W,L,80,90,1
10,M,0.596893008442748,5,Y,L,80,90,1
10,M,0.755699906859491,1,W,L,80,90,1
10,M,1.88085599254873,4,Y,R,34,33,0
10,M,0.847206982543639,5,Y,L,80,90,1
10,M,0.561153141243267,5,Y,L,80,90,1
10,M,0.458654868851909,2,W,L,34,67,1
10,M,0.538931586695981,4,Y,L,34,67,1
10,M,1.05821049785163,4,W,R,34,67,1
10,M,0.563465132349847,1,W,L,80,90,1
10,M,1.3147450650481,1,W,R,80,10,0
10,M,2.47531772977209,2,W,R,34,33,0
10,M,0.839742210738223,5,Y,R,80,10,0
10,M,1.18669951626953,2,W,R,34,33,0
10,M,0.596594357479717,1,Y,L,80,10,0
10,M,1.07015743773104,4,W,L,34,33,0
10,M,0.753224769401868,1,W,L,80,90,1
10,M,0.563211849893378,5,W,L,80,10,0
10,M,0.503929032839551,4,W,L,34,33,0
10,M,0.719896043024619,4,W,L,34,33,0
10,M,1.15377730372893,5,W,L,80,10,0
10,M,0.602890364450559,1,W,L,80,90,1
10,M,0.81141303368122,2,W,R,34,33,0
10,M,0.986615088783765,2,Y,R,34,67,1
10,M,1.60498693026466,2,W,R,34,33,0
10,M,0.525614578012664,2,Y,L,34,33,0
10,M,0.640182675840606,2,Y,L,34,33,0
10,M,0.595997055553653,2,W,L,34,67,1
10,M,1.27073190517649,5,Y,R,80,10,0
10,M,0.722322206531771,5,Y,R,80,10,0
10,M,1.33043475648219,1,W,R,80,10,0
11,M,1.67140942823607,2,Y,R,34,67,1
11,M,1.52231830063283,2,Y,R,34,67,1
11,M,2.36223086861173,4,Y,R,34,33,0
11,M,1.37019168945153,1,Y,R,80,90,1
11,M,1.18669891536229,5,W,L,80,10,0
11,M,1.58100201303932,1,W,L,80,90,1
11,M,1.72402577892535,2,W,R,34,33,0
11,M,1.35359372652783,1,W,R,80,10,0
11,M,1.07746897815741,5,W,R,80,90,1
11,M,1.27684283267808,5,W,R,80,90,1
11,M,2.11313373193661,1,W,L,80,90,1
11,M,0.903217858967764,2,W,L,34,67,1
11,M,0.936497911845436,4,W,L,34,33,0
11,M,1.90474746867767,1,W,L,80,90,1
11,M,0.836753898387542,2,Y,L,34,33,0
11,M,1.12004236396933,1,Y,R,80,90,1
11,M,0.997191959859265,1,Y,R,80,90,1
11,M,1.33836763512954,5,W,L,80,10,0
11,M,0.94194543760932,1,Y,L,80,10,0
11,M,0.841081933720488,5,Y,L,80,90,1
11,M,0.727640837663785,5,W,R,80,90,1
11,M,1.35336958807784,5,Y,R,80,10,0
